UNITID,mn_earn_wne_p6,md_earn_wne_p6,CONTROL,PREDDEG,UGDS,INEXPFTE,PPTUG_EF,C150_4,AVGFACSAL,ADM_RATE_ALL,SAT_AVG,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOld,UGDS_HISPOld,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,PAR_ED_PCT_1STGEN,PAR_ED_PCT_MS,PAR_ED_PCT_HS,PAR_ED_PCT_PS,pct_grad_prof,female,first_gen,age_entry,DEBT_MDN
153375,36500,36100,2,3,1293,5357,0.2498,0.367,3759,0.7264,970,13340,13340,0.5994,0.0263,0.0162,0.0023,0.0093,0.437832094,0.174282678,0.222104145,0.126461212,0.039319873,0.439903846,0.015625,0.424278846,0.560096154,7.309999943,0.699999988,0.439999998,24.13999939,11000
153603,43100,40400,1,3,4654,6484,0.0062,0.6371,7898,0.9011,1137,3442,10776,0.8513,0.0316,0.0322,0.0026,0.0219,0.265645372,0.198717949,0.279661017,0.181116906,0.074858757,0.289307454,0.005627656,0.283679798,0.710692546,8.069999695,0.469999999,0.289999992,20.31999969,13500
153658,46400,40900,1,3,18999,8872,0.0983,0.6469,8824,0.8524,1125,3116,11544,0.8663,0.0235,0.0326,0.0036,0.0234,0.283742755,0.164780569,0.236682308,0.199006348,0.115788021,0.281126843,0.009487666,0.271639177,0.718873157,10.25,0.560000002,0.280000001,20.78000069,11750
155399,40900,38500,1,3,18612,6207,0.1365,0.5245,6602,0.6198,1070,2835,9762,0.8866,0.0297,0.0136,0.0064,0.0236,0.314492032,0.192355578,0.253984064,0.169945219,0.069223108,0.327002809,0.007623378,0.31937943,0.672997191,9.25,0.49000001,0.330000013,20.76000023,11275
156620,30300,28900,1,3,11577,4939,0.1927,0.3742,5936,0.7338,930,2706,7374,0.8907,0.0461,0.0069,0.0024,0.0051,0.590474369,0.162586075,0.157230298,0.070007651,0.019701607,0.537765018,0.057420495,0.480344523,0.462234982,6.53000021,0.620000005,0.540000021,22.71999931,9250
157818,32400,32000,2,3,1052,5258,0.0067,0.6606,5983,0.8731,1163,16010,16010,0.8698,0.0266,0.019,0.0029,0.0095,0.247767857,0.178571429,0.243303571,0.212053571,0.118303571,0.279904306,0.009569378,0.270334928,0.720095694,8.039999962,0.569999993,0.280000001,19.53000069,12500
159391,43300,39200,1,3,25779,5500,0.0785,0.5784,7002,0.7752,1090,3491,8791,0.7976,0.0929,0.0355,0.0033,0.0242,0.399625268,0.156852248,0.188972163,0.168495717,0.086054604,0.356517935,0.014144065,0.34237387,0.643482065,8.68999958,0.550000012,0.360000014,20.62999916,11625
159568,33500,31400,2,3,1121,6451,0.0616,0.3859,4549,0.7548,1050,9120,9120,0.8751,0.083,0.0152,0.0071,0.0116,0.444259567,0.194675541,0.202995008,0.119800333,0.038269551,0.413162706,0.012797075,0.400365631,0.586837294,5.519999981,0.50999999,0.409999996,20.80999947,7578
159647,39300,35600,1,3,8695,5435,0.14,0.4984,6001,0.9325,1010,3041,7946,0.7622,0.1469,0.0086,0.0064,0.0133,0.475274725,0.168498169,0.1996337,0.122710623,0.033882784,0.430016863,0.015514334,0.41450253,0.569983137,7.179999828,0.5,0.430000007,21.28000069,9022
160038,32800,28800,1,3,8373,2828,0.2137,0.2866,4632,1,910,2613,8283,0.6376,0.2647,0.0081,0.0219,0.0204,0.618299247,0.163616792,0.139504844,0.062217438,0.016361679,0.543743642,0.032299084,0.511444558,0.456256358,5.590000153,0.670000017,0.540000021,22.98999977,9869
160612,33200,31200,1,3,12599,3000,0.1499,0.2332,5172,0.8658,930,2607,7935,0.8174,0.1423,0.0033,0.0044,0.014,0.580085737,0.151402962,0.158222915,0.086321122,0.023967264,0.544312318,0.030738165,0.513574153,0.455687682,6.550000191,0.649999976,0.540000021,22.46999931,12584
160621,30000,26700,1,3,7472,3547,0.099,0.2692,5608,0.4376,780,2682,8474,0.012,0.9754,0.0056,0,4.00E-04,0.72786333,0.121751684,0.087824832,0.049085659,0.013474495,0.437958435,0.022310513,0.415647922,0.562041565,6.329999924,0.579999983,0.439999998,20.59000015,11000
160658,35500,32500,1,3,13455,2685,0.1478,0.281,5974,0.8213,970,2314,9264,0.746,0.1767,0.0168,0.0052,0.0158,0.56157744,0.171623706,0.151354924,0.089667328,0.025776603,0.525737131,0.030984508,0.494752624,0.474262869,5.789999962,0.610000014,0.529999971,21.42000008,10482
160755,54000,46400,2,3,7479,13530,0.2318,0.77,7770,0.6111,1329,26886,26886,0.7076,0.087,0.0519,0.0031,0.0354,0.441499432,0.134418781,0.145020825,0.137069292,0.14199167,0.23269152,0.010651372,0.222040148,0.76730848,12.71000004,0.589999974,0.230000004,22.59000015,11625
161554,34400,32400,1,3,6642,6013,0.3553,0.2887,5993,0.8237,1000,4537,11452,0.9624,0.0084,0.0117,0.0108,0.0063,0.42861529,0.203868591,0.23702794,0.098556954,0.031931225,0.396,0.015333333,0.380666667,0.604,8.649999619,0.620000005,0.400000006,23.12000084,10373
162928,64500,60800,2,3,5125,43214,0.1167,0.8671,3521,0.3431,1405,26210,26210,0.6806,0.0589,0.1573,0.0023,0.0258,0.365703749,0.144437615,0.167178857,0.161032575,0.161647203,0.160076531,0.013392857,0.146683674,0.839923469,16.17000008,0.560000002,0.159999996,22.56999969,14525
163268,45300,43800,1,3,9092,7174,0.1703,0.5351,5589,0.6551,1187,5910,11290,0.5609,0.1619,0.1836,0.0052,0.0262,0.419447093,0.157928186,0.183666984,0.155386082,0.083571656,0.313850514,0.026567481,0.287283032,0.686149486,14.60999966,0.519999981,0.310000002,21.71999931,10969
163286,52000,49700,1,3,24518,9487,0.0898,0.6458,9292,0.5498,1250,5341,13413,0.5972,0.131,0.1377,0.0024,0.0514,0.303179151,0.1498158,0.19429663,0.197298404,0.155410015,0.239534198,0.016067217,0.223466981,0.760465802,17.04000092,0.50999999,0.239999995,20.46999931,13100
163295,30600,27600,2,3,1189,7608,0.0143,0.6584,4534,0.4461,1125,21080,21080,0.7031,0.0345,0.0303,0.005,0.0286,0.301615799,0.152603232,0.201077199,0.188509874,0.156193896,0.22605364,0.007662835,0.218390805,0.77394636,14.06000042,0.620000005,0.230000004,20.39999962,14375
163453,35900,35000,1,3,5828,5085,0.1254,0.3806,5903,0.3448,905,4508,10718,0.0086,0.9142,0.0034,0.0012,0.0053,0.504896994,0.192840257,0.155690645,0.098615333,0.047956771,0.385059843,0.021048287,0.364011556,0.614940157,9.800000191,0.600000024,0.389999986,20.96999931,10750
164076,44100,43800,1,3,13227,4010,0.1248,0.6149,6335,0.5874,1084,4984,11870,0.7826,0.0995,0.0285,0.0027,0.0178,0.299212598,0.145876502,0.197264816,0.219436386,0.138209698,0.338505875,0.012635779,0.325870095,0.661494126,13.36999989,0.610000014,0.340000004,21.14999962,11336.5
164739,60400,58400,2,3,4181,8292,0.1148,0.7664,8672,0.381,1143,22050,22050,0.7364,0.0297,0.0741,0.001,0.0309,0.204895105,0.158741259,0.223076923,0.221678322,0.191608392,0.262999246,0.01582517,0.247174077,0.737000754,13.84000015,0.439999998,0.25999999,19.82999992,15125
164924,65400,54100,2,3,9783,12660,0.0538,0.8696,9409,0.3359,1305,24470,24470,0.7214,0.0468,0.0798,0.0041,0.0543,0.294300518,0.127806563,0.168911917,0.191709845,0.217271157,0.166298749,0.008830022,0.157468727,0.833701251,15.84000015,0.560000002,0.170000002,20.5,17125
164988,51600,47600,2,3,15276,16188,0.0282,0.7234,8607,0.4815,1285,26228,26228,0.6329,0.0263,0.121,0.0033,0.0503,0.222243827,0.140384989,0.21952168,0.217188411,0.200661093,0.175857843,0.008578431,0.167279412,0.824142157,14.73999977,0.639999986,0.180000007,19.70000076,16283
165529,44700,39700,2,3,1467,6627,0.3551,0.4613,5744,0.7898,957,18020,18020,0.5883,0.0579,0.0095,0.0055,0.0348,0.307837583,0.166194523,0.233238905,0.194523135,0.098205855,0.364332604,0.018599562,0.345733042,0.635667396,12.43000031,0.529999971,0.360000014,23.09000015,7557.5
165662,39900,38000,2,3,2949,5285,0.0417,0.6369,6900,0.4702,1198,20224,20224,0.863,0.0153,0.0275,0.0034,0.0373,0.226200163,0.159479251,0.200162734,0.228641172,0.18551668,0.1588386,0.002561913,0.156276687,0.841161401,14.97000027,0.629999995,0.159999996,20.04000092,13750
165820,38600,36700,1,3,2760,4261,0.1957,0.4129,5364,0.6633,1000,2988,9068,0.8127,0.0341,0.0228,0.0011,0.0283,0.332720588,0.184742647,0.240808824,0.189338235,0.052389706,0.406378601,0.019547325,0.386831276,0.593621399,9.710000038,0.600000024,0.409999996,21.67000008,7983
166027,112400,71600,2,3,7085,201515,0.0359,0.967,12835,0.1071,1477,26019,26019,0.4663,0.0751,0.1615,0.0069,0.0755,0.462361624,0.150184502,0.128413284,0.107749078,0.151291513,0.149536322,0.013137558,0.136398764,0.850463679,17.26000023,0.649999976,0.150000006,22.09000015,5464
166452,34500,34100,2,3,1518,5212,0.4868,0.4694,5952,0.8347,1015,17250,17250,0.4664,0.0652,0.025,0.0026,0.0408,0.402790698,0.167441861,0.20372093,0.150697674,0.075348837,0.351871658,0.037433155,0.314438503,0.648128342,13.52000046,0.839999974,0.349999994,27.57999992,12500
166513,44600,42400,1,3,5470,13870,0.1569,0.3739,8567,0.673,1070,4255,11892,0.5501,0.0203,0.0757,0.0015,0.0313,0.413314841,0.167475728,0.191747573,0.162621359,0.064840499,0.394566099,0.039334955,0.355231144,0.605433901,10.81999969,0.460000008,0.389999986,22.37999916,9000
166629,42800,41000,1,3,18651,8446,0.0474,0.5913,586,0.7258,1120,5212,13765,0.7259,0.0458,0.0669,0.0037,0.036,0.310834573,0.150683079,0.219396727,0.202218315,0.116867307,0.273450155,0.020468267,0.252981888,0.726549845,14.07999992,0.529999971,0.270000011,20.51000023,11626
167358,53800,50700,2,3,19205,9136,0.2729,0.5107,6516,0.703,1121,20733,20733,0.5633,0.0492,0.0597,0.0026,0.0333,0.290703162,0.15809344,0.201667453,0.19726286,0.152273085,0.260757315,0.018760757,0.241996558,0.739242685,14.01000023,0.519999981,0.25999999,20.62000084,17125
167835,38500,37000,2,3,2665,18516,0.0158,0.832,8777,0.5434,1261,24742,24742,0.5914,0.0537,0.0863,0.0086,0.0522,0.325358852,0.15215311,0.192344498,0.188516746,0.141626794,0.191115703,0.020661157,0.170454546,0.808884298,15.07999992,0.99000001,0.189999998,21.35000038,16000
168148,63600,53100,2,3,4773,11024,0.0193,0.8954,2181,0.232,1303,26892,26892,0.5405,0.0746,0.1305,0.0017,0.0819,0.331841909,0.126771066,0.173750932,0.172259508,0.195376585,0.133603239,0.012955466,0.120647773,0.866396761,17.21999931,0.560000002,0.129999995,20.56999969,14500
168218,49300,43800,2,3,2262,20799,0.0283,0.9007,9085,0.4321,1332,25504,25504,0.4832,0.0588,0.2498,0.0044,0.0553,0.275459099,0.185308848,0.195325543,0.185308848,0.158597663,0.116696589,0.010771993,0.105924596,0.883303411,16.32999992,0.99000001,0.119999997,20.20000076,9625
169248,36100,33500,1,3,19274,4333,0.1416,0.5143,6469,0.8248,1050,4247,9938,0.8677,0.0569,0.0091,0.007,0.0172,0.288924345,0.187076187,0.258609228,0.195585693,0.069804547,0.421416235,0.007772021,0.413644214,0.578583765,7.239999771,0.610000014,0.419999987,21.10000038,13683
169798,35100,33300,1,3,18429,4126,0.2842,0.3435,6435,0.7234,970,4602,12230,0.7215,0.1671,0.0201,0.0066,0.0211,0.433318092,0.153177869,0.196159122,0.153787532,0.063557385,0.412909836,0.016222678,0.396687159,0.587090164,10.10999966,0.620000005,0.409999996,22.31999969,13750
170301,35600,35800,2,3,2890,7517,0.0156,0.7236,4904,0.8777,1158,17448,17448,0.9339,0.0104,0.0235,0.0017,0.0125,0.156133829,0.154275093,0.293680297,0.271375465,0.124535316,0.230396902,0,0.230396902,0.769603098,9.699999809,0.600000024,0.230000004,19.56999969,14500
170976,56100,49500,1,3,24304,12779,0.0492,0.8302,8818,0.5217,1268,6935,21645,0.6431,0.0783,0.1238,0.0066,0.0424,0.378141925,0.134842383,0.172059436,0.161783086,0.15317317,0.226788661,0.01259937,0.214189291,0.773211339,13.44999981,0.550000012,0.230000004,20.94000053,13036
171100,44300,41700,1,3,27657,8605,0.1432,0.685,8125,0.6509,1125,5626,13974,0.808,0.0861,0.0448,0.0056,0.0246,0.291630111,0.140638709,0.214599053,0.220477277,0.132654852,0.286643416,0.008671882,0.277971534,0.713356584,10.57999992,0.560000002,0.289999992,20.35000038,14758
173452,29500,27700,2,3,1052,3069,0.0105,0.6667,3196,0.9534,1105,5395,5395,0.9601,0.0057,0.0086,0.0038,0.0067,0.243498818,0.31678487,0.304964539,0.104018913,0.030732861,0.225806452,0.007444169,0.218362283,0.774193548,6.78000021,0.49000001,0.230000004,20.26000023,5323
174066,44000,41400,1,3,27699,14251,0.1634,0.5031,7203,0.7562,1145,5536,15002,0.8024,0.0396,0.0827,0.0066,0.0189,0.29787627,0.159095106,0.253924284,0.198799631,0.090304709,0.258454601,0.007583521,0.25087108,0.741545399,9.649999619,0.550000012,0.25999999,20.87999916,11000
175078,32600,31900,1,3,4408,3544,0.4955,0.3919,5858,0.5223,970,3716,3716,0.341,0.0084,0.0066,0.002,0.0034,0.340409401,0.241091736,0.286580743,0.108415466,0.023502654,0.382924768,0.019442096,0.363482671,0.617075233,4.820000172,0.569999993,0.379999995,21.69000053,7492
175616,32100,31600,1,3,2893,4880,0.1721,0.4784,5164,0.3418,970,3100,7174,0.6816,0.3087,0.0035,0.0024,0.0038,0.629434954,0.134691196,0.155059133,0.05978975,0.021024967,0.418823529,0.040784314,0.378039216,0.581176471,5.710000038,0.620000005,0.419999987,22.25,8251
176017,43500,35900,1,3,10212,5998,0.0872,0.5203,6675,0.6969,1070,3626,8172,0.8379,0.1276,0.0111,0.0037,0.0049,0.450276908,0.158198892,0.169034433,0.143269925,0.079219841,0.326208923,0.020304569,0.305904355,0.673791077,7.800000191,0.569999993,0.330000013,21.5,11000
176035,35000,33300,1,3,2166,5064,0.3163,0.375,3748,0.6486,990,3054,7374,0.6814,0.2816,0.0097,0.0042,0.0069,0.63193658,0.169875425,0.1200453,0.058890147,0.019252548,0.456724368,0.039946738,0.41677763,0.543275633,5.769999981,0.870000005,0.460000008,23.37999916,14125
176372,35000,33100,1,3,12844,5778,0.1541,0.6257,6231,0.9745,1085,3416,7932,0.7173,0.2356,0.0106,0.003,0.01,0.55770796,0.154647566,0.16815888,0.089858375,0.029627218,0.373044744,0.026555111,0.346489633,0.626955257,6.599999905,0.629999995,0.370000005,22.43000031,12158
178396,41200,38000,1,3,18179,10363,0.0468,0.6481,2144,0.8005,1165,4586,12468,0.855,0.0556,0.0254,0.0052,0.0142,0.271622794,0.162857969,0.237778421,0.217674284,0.110066532,0.284470912,0.006260498,0.278210414,0.715529088,10.51000023,0.519999981,0.280000001,20.44000053,12086
180461,37200,34000,1,3,10387,4408,0.1299,0.4346,6101,0.8445,1086,3381,10147,0.8714,0.003,0.0073,0.0194,0.0113,0.459138533,0.187194412,0.201862631,0.099650757,0.052153667,0.316446219,0.008984278,0.307461942,0.683553781,9.119999886,0.479999989,0.319999993,22.04999924,11088.5
180489,32800,28500,1,3,10687,4528,0.1225,0.4352,5837,0.8826,1052,3521,9533,0.8828,0.0049,0.0101,0.0344,0.0147,0.521330577,0.164254839,0.181544822,0.096410449,0.036459312,0.347438291,0.01348268,0.333955611,0.652561709,9.229999542,0.540000021,0.349999994,23.05999947,11000
182290,42600,39600,1,3,10478,10963,0.211,0.4918,7148,0.947,1050,2579,9794,0.7521,0.0254,0.0657,0.0132,0.063,0.463379779,0.178992497,0.182565202,0.122186495,0.052876027,0.416178195,0.023837437,0.392340758,0.583821805,7.519999981,0.589999974,0.419999987,22.90999985,10500
182670,66800,51100,2,3,4055,107740,0,0.9482,9875,0.2141,1425,26562,26562,0.6116,0.0567,0.1058,0.0261,0.0584,0.239476146,0.120673527,0.171188026,0.222637979,0.246024322,0.141453831,0.006876228,0.134577603,0.858546169,15.60000038,0.469999999,0.140000001,19.79000092,9972
184603,43100,40700,2,3,4954,6222,0.2275,0.4315,5223,0.6949,995,17894,17894,0.5313,0.1411,0.0434,0.0026,0.1078,0.398861646,0.179509632,0.177758319,0.161120841,0.082749562,0.399793388,0.025826446,0.373966942,0.600206612,11.32999992,0.579999983,0.400000006,21.43000031,10125
186283,42900,41800,2,3,3878,7635,0.13,0.5474,7573,0.7565,1030,17990,17990,0.7522,0.0763,0.032,0.0049,0.0441,0.287442396,0.18375576,0.205069124,0.205645161,0.118087558,0.375559821,0.018554063,0.357005758,0.624440179,11.72999954,0.589999974,0.379999995,20.53000069,14938
186371,49500,46700,1,3,3625,23812,0.2499,0.4935,8804,0.5801,1065,6484,11922,0.6709,0.1506,0.0654,0.003,0.0612,0.401819301,0.160796115,0.179331099,0.158675877,0.099377608,0.344609375,0.0303125,0.314296875,0.655390625,11.46000004,0.569999993,0.340000004,21.02000046,12086
186380,49500,46700,1,3,27927,3091,0.0836,0.7261,1602,0.5801,1180,6654,12092,0.5615,0.0829,0.1934,0.0018,0.0791,0.401819301,0.160796115,0.179331099,0.158675877,0.099377608,0.344609375,0.0303125,0.314296875,0.655390625,11.46000004,0.569999993,0.340000004,21.02000046,12086
186399,49500,46700,1,3,5692,13388,0.2251,0.5145,9441,0.5801,1050,6394,11832,0.2964,0.1957,0.1955,0.0025,0.1774,0.401819301,0.160796115,0.179331099,0.158675877,0.099377608,0.344609375,0.0303125,0.314296875,0.655390625,11.46000004,0.569999993,0.340000004,21.02000046,12086
186584,50400,45700,2,3,4920,6155,0.0821,0.599,5228,0.8802,1060,19400,19400,0.5272,0.1055,0.0776,8.00E-04,0.0902,0.350435181,0.158955566,0.184150252,0.166284929,0.140174072,0.378235605,0.029054411,0.349181194,0.621764395,11.44999981,0.540000021,0.379999995,20.62999916,13187.5
187648,27400,24600,1,3,2905,4031,0.1377,0.2927,4744,0.9274,910,2088,7644,0.5783,0.053,0.011,0.0265,0.2957,0.731383883,0.154369262,0.079564774,0.028901734,0.005780347,0.532608696,0.086956522,0.445652174,0.467391304,6.760000229,0.620000005,0.529999971,24.95999908,7500
187985,33800,29700,1,3,15856,7525,0.2038,0.4439,1016,0.7584,1010,3026,11424,0.5076,0.0262,0.0347,0.0609,0.3331,0.684018987,0.14335443,0.096518987,0.054905063,0.021202532,0.429129464,0.045386905,0.38374256,0.570870536,10.10000038,0.620000005,0.430000007,25.01000023,11870
188030,32000,28700,1,3,11712,5694,0.1227,0.4341,4267,0.6201,970,3006,10014,0.1968,0.0294,0.0155,0.0301,0.4296,0.642141864,0.168011127,0.118636996,0.055771905,0.015438109,0.470517655,0.062392869,0.408124786,0.529482345,7.789999962,0.589999974,0.469999999,23.34000015,8659
190415,71100,58700,2,3,8579,17591,7.00E-04,0.8914,9994,0.2724,1399,26062,26062,0.559,0.0451,0.197,0.0041,0.0556,0.281672509,0.145468202,0.193540311,0.195292939,0.184026039,0.14281929,0.011658718,0.131160572,0.85718071,15.22999954,0.5,0.140000001,19.81999969,14375
190549,39600,36200,1,3,9744,5255,0.3146,0.371,7516,0.6406,990,3403,7003,0.4657,0.2875,0.0928,1.00E-04,0.1049,0.786677035,0.130378434,0.053395542,0.021772939,0.00777605,0.457358762,0.088880892,0.36847787,0.542641238,8.859999657,0.620000005,0.460000008,23.43000031,6660.5
191241,49200,45400,2,3,6916,6820,0.0936,0.7679,8344,0.5534,1162,22585,22585,0.5863,0.0529,0.0526,0.002,0.1116,0.327946768,0.144486692,0.168567807,0.196134347,0.162864385,0.276895307,0.031046931,0.245848376,0.723104693,13.01000023,0.660000026,0.280000001,20.57999992,15136
191630,41600,39300,2,3,1860,7852,5.00E-04,0.7402,5625,0.6943,1155,26177,26177,0.8613,0.0446,0.0161,0.0027,0.0392,0.243093923,0.149171271,0.229281768,0.197513812,0.180939227,0.16041979,0.011994003,0.148425787,0.83958021,14.78999996,0.579999983,0.159999996,19.61000061,15678
191649,47500,43500,2,3,9535,8149,0.1187,0.5646,8256,0.8042,1093,15722,15722,0.5719,0.0844,0.0424,0.001,0.0672,0.345327336,0.148175912,0.182908546,0.175912044,0.147676162,0.353389831,0.02259887,0.330790961,0.64661017,12.90999985,0.550000012,0.349999994,20.45000076,13625
191931,44500,41900,2,3,3414,5910,0.1444,0.5107,6518,0.7991,999,17040,17040,0.6336,0.0937,0.0176,0.0021,0.1122,0.326876513,0.169491525,0.191283293,0.191283293,0.121065375,0.409352518,0.04676259,0.362589928,0.590647482,12.47000027,0.540000021,0.409999996,20.72999954,13625
193900,56800,47400,2,3,18608,21605,0.1044,0.7595,9776,0.285,1321,25380,25380,0.4107,0.0623,0.1435,0.0013,0.0693,0.324138938,0.15061296,0.16943958,0.168709866,0.187098657,0.213072318,0.022488271,0.190584048,0.786927682,14.89999962,0.639999986,0.209999993,21.23999977,14500
195809,49800,44400,2,3,12445,5336,0.0726,0.6011,212,0.796,1005,17310,17310,0.4375,0.1396,0.1341,0.0018,0.1511,0.470986637,0.174995424,0.16291415,0.120080542,0.071023247,0.412401353,0.050958286,0.361443067,0.587598647,10.34000015,0.589999974,0.409999996,20.12000084,14250
197151,37900,35200,3,3,3092,7575,0.0663,0.5383,4497,0.6031,1053,16500,16500,0.6071,0.0414,0.1125,0.0042,0.0925,0.420590583,0.161213089,0.156424581,0.151636073,0.110135674,0.279319606,0.022381379,0.256938227,0.720680394,14,0.479999989,0.280000001,21.35000038,15125
198464,37600,35700,1,3,15396,8630,0.0741,0.5233,6144,0.737,1030,2566,11135,0.7983,0.1437,0.0184,0.0075,0.0152,0.386102236,0.171884984,0.213578275,0.150958467,0.077476038,0.339447939,0.01397624,0.325471698,0.660552062,8.260000229,0.600000024,0.340000004,21.28000069,12312
199120,48800,40800,1,3,15412,21274,0.023,0.7919,9197,0.3674,1255,3277,13269,0.7933,0.1124,0.0548,0.0079,0.0176,0.308892356,0.161726469,0.206448258,0.198907956,0.124024961,0.204244763,0.005512679,0.198732084,0.795755237,11.64000034,0.639999986,0.200000003,20.37000084,10871
199139,40300,37500,1,3,14105,6090,0.2006,0.5081,6341,0.7122,1035,2456,10676,0.7331,0.1663,0.0513,0.0045,0.0194,0.411268123,0.178197835,0.20774454,0.141677372,0.061112131,0.353562005,0.018266694,0.335295312,0.646437995,7.96999979,0.569999993,0.349999994,22.11000061,13125
199184,31700,25700,1,3,687,10031,0.0015,0.5,5384,0.4245,1105,2877,12282,0.8384,0.1033,0.0189,0.0044,0.0175,0.257731959,0.195876289,0.226804124,0.192439863,0.127147766,0.158671587,0,0.158671587,0.841328413,11.72999954,0.449999988,0.159999996,20.38999939,10990
199193,45300,40700,1,3,19839,8723,0.0868,0.6119,5581,0.6529,1185,3302,13294,0.8121,0.1026,0.0475,0.0072,0.0194,0.326625387,0.176470588,0.225834193,0.184382525,0.086687307,0.253328402,0.010909763,0.242418639,0.746671598,10.02999973,0.449999988,0.25,20.72999954,11571
199306,38100,34600,2,3,1022,4185,0.1272,0.363,4453,0.8115,960,12066,12066,0.725,0.2094,0.0137,0.0039,0.0127,0.3796875,0.2140625,0.21875,0.1328125,0.0546875,0.391608392,0.020979021,0.370629371,0.608391608,6.889999866,0.579999983,0.389999986,24.65999985,8125
200332,43300,39300,1,3,9428,4296,0.1009,0.4487,2998,0.6624,1070,3272,7871,0.9536,0.0101,0.0123,0.0107,0.0042,0.318857143,0.210285714,0.290514286,0.143085714,0.037257143,0.262720157,0.006849315,0.255870842,0.737279843,5.630000114,0.460000008,0.25999999,20.79000092,10125
201441,35600,33800,1,3,15517,4870,0.0599,0.5841,5666,0.9166,1010,5604,11856,0.8824,0.0476,0.0074,0.0028,0.0237,0.259357914,0.161502874,0.279265386,0.218842002,0.081031824,0.407598002,0.012713788,0.394884214,0.592401998,7.900000095,0.589999974,0.409999996,20.79000092,11625
201885,38000,34900,1,3,18650,8410,0.2102,0.441,7465,0.8177,1042,5823,14760,0.7753,0.1448,0.0284,0.0034,0.0113,0.445023148,0.158275463,0.20621142,0.136670525,0.053819444,0.436924743,0.023822415,0.413102328,0.563075257,9.210000038,0.569999993,0.439999998,22.62999916,10334
204024,41000,38100,1,3,15015,6257,0.0296,0.7941,7020,0.7434,1199,6915,14589,0.888,0.038,0.0206,0.0053,0.0174,0.283406261,0.148939751,0.22046449,0.207169303,0.140020195,0.34874864,0.015596663,0.333151977,0.65125136,9.899999619,0.579999983,0.349999994,21.18000031,11625
204176,53900,57400,2,3,62,7095,0.5323,0.5714,4990,0.7719,905,7616,7616,0.9032,0.0484,0.0484,0,0,0.397260274,0.155251142,0.210045662,0.173515982,0.063926941,0.487684729,0.019704434,0.467980296,0.512315271,8.760000229,0.920000017,0.49000001,24.25,12880.5
204194,39500,34900,2,3,1975,6223,0.0486,0.5119,4899,0.8253,1013,12590,12590,0.7028,0.0187,0.0076,0.0035,0.0076,0.279714739,0.229001585,0.287638669,0.155309033,0.048335975,0.488754325,0.02249135,0.466262976,0.511245675,6.5,0.600000024,0.49000001,25.48999977,14500
204796,39000,35700,1,3,34586,29073,0.1049,0.561,2093,0.7262,1169,4788,13554,0.789,0.0797,0.0546,0.0044,0.0206,0.334860397,0.175261561,0.237169566,0.173713861,0.078994614,0.379009529,0.011944705,0.367064824,0.620990471,8.859999657,0.519999981,0.379999995,21.05999947,11000
206437,38600,35200,2,3,270,5423,0.0148,0.4241,4749,0.8184,1010,13150,13150,0.8556,0.063,0.0037,0.0037,0.0222,0.301033592,0.180878553,0.293281654,0.173126615,0.051679587,0.510760402,0.015781923,0.494978479,0.489239598,6.230000019,0.589999974,0.50999999,22.85000038,11000
207388,40300,37300,1,3,17057,5754,0.0935,0.525,6290,0.9146,1095,2556,6706,0.7958,0.0316,0.0165,0.0838,0.0189,0.413896376,0.189727463,0.213836478,0.133423181,0.049116502,0.339354839,0.008548387,0.330806452,0.660645161,8.779999733,0.50999999,0.340000004,21.20999908,11625
207500,44700,38800,1,3,18493,5727,0.1233,0.5107,5788,0.9303,1105,2713,7437,0.7322,0.0675,0.054,0.0771,0.0368,0.457824317,0.17364747,0.179028505,0.126963351,0.062536358,0.326080101,0.014664144,0.311415957,0.673919899,9.270000458,0.519999981,0.330000013,21.79000092,12532
207689,34000,32800,2,3,510,2321,0.1451,0.2535,1059,0.801,990,9502,9502,0.698,0.0549,0.0137,0.0824,0.049,0.416475973,0.215102975,0.194508009,0.125858124,0.04805492,0.407216495,0.028350516,0.378865979,0.592783505,6.869999886,0.519999981,0.409999996,24.12999916,5688
207865,38700,33200,1,3,4225,4247,0.1276,0.3498,418,0.9456,990,2212,5032,0.8608,0.0336,0.0189,0.0497,0.0346,0.556798623,0.186316695,0.166092943,0.075731497,0.015060241,0.492682927,0.037073171,0.455609756,0.507317073,7.019999981,0.600000024,0.49000001,22.72999954,6760
209542,41200,38400,1,3,14607,6384,0.0871,0.5833,6471,0.8747,1078,3987,13935,0.7889,0.0129,0.0797,0.0133,0.0314,0.38585468,0.169486064,0.213146448,0.158369583,0.073143225,0.306891165,0.015101545,0.29178962,0.693108835,10.25,0.5,0.310000002,21.38999939,11625
209612,37300,33900,2,3,1148,4605,0.0488,0.5537,1601,0.8231,1120,18496,18496,0.6507,0.0044,0.1838,0.0157,0.02,0.299120235,0.196480938,0.253665689,0.174486804,0.076246334,0.30455259,0.006279435,0.298273155,0.69544741,8.869999886,0.660000026,0.300000012,20.82999992,13507
